model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,2,1.1,9,44,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,45,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,46,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,47,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,48,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,49,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,50,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,51,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,52,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,53,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,54,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,55,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,56,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,57,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,58,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,59,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,60,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,61,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,62,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,63,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,64,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,65,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,66,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,67,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,68,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,69,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,70,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,71,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,72,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,73,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,74,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,75,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,76,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,77,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,78,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,79,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,80,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,81,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,82,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,83,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,84,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,85,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,86,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,87,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,88,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,89,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,90,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,91,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,92,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,93,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,94,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,95,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,96,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,97,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,98,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,99,0.0
distilroberta-base,distilroberta-base,local,2,1.1,9,100,0.0
distilroberta-base,distilroberta-base,local,2,1.1,10,0,1.0
distilroberta-base,distilroberta-base,local,2,1.1,10,1,3.0
distilroberta-base,distilroberta-base,local,2,1.1,10,2,2.0
distilroberta-base,distilroberta-base,local,2,1.1,10,3,1.0
distilroberta-base,distilroberta-base,local,2,1.1,10,4,1.0
distilroberta-base,distilroberta-base,local,2,1.1,10,5,3.0
distilroberta-base,distilroberta-base,local,2,1.1,10,6,2.0
distilroberta-base,distilroberta-base,local,2,1.1,10,7,2.0
distilroberta-base,distilroberta-base,local,2,1.1,10,8,3.0
distilroberta-base,distilroberta-base,local,2,1.1,10,9,3.0
distilroberta-base,distilroberta-base,local,2,1.1,10,10,3.0
distilroberta-base,distilroberta-base,local,2,1.1,10,11,5.0
distilroberta-base,distilroberta-base,local,2,1.1,10,12,5.0
distilroberta-base,distilroberta-base,local,2,1.1,10,13,5.0
distilroberta-base,distilroberta-base,local,2,1.1,10,14,4.0
distilroberta-base,distilroberta-base,local,2,1.1,10,15,5.0
distilroberta-base,distilroberta-base,local,2,1.1,10,16,6.0
distilroberta-base,distilroberta-base,local,2,1.1,10,17,5.0
distilroberta-base,distilroberta-base,local,2,1.1,10,18,3.0
distilroberta-base,distilroberta-base,local,2,1.1,10,19,5.0
distilroberta-base,distilroberta-base,local,2,1.1,10,20,8.0
distilroberta-base,distilroberta-base,local,2,1.1,10,21,12.0
distilroberta-base,distilroberta-base,local,2,1.1,10,22,12.0
distilroberta-base,distilroberta-base,local,2,1.1,10,23,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,24,20.0
distilroberta-base,distilroberta-base,local,2,1.1,10,25,23.0
distilroberta-base,distilroberta-base,local,2,1.1,10,26,27.0
distilroberta-base,distilroberta-base,local,2,1.1,10,27,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,28,16.0
distilroberta-base,distilroberta-base,local,2,1.1,10,29,13.0
distilroberta-base,distilroberta-base,local,2,1.1,10,30,25.0
distilroberta-base,distilroberta-base,local,2,1.1,10,31,23.0
distilroberta-base,distilroberta-base,local,2,1.1,10,32,21.0
distilroberta-base,distilroberta-base,local,2,1.1,10,33,20.0
distilroberta-base,distilroberta-base,local,2,1.1,10,34,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,35,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,36,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,37,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,38,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,39,23.0
distilroberta-base,distilroberta-base,local,2,1.1,10,40,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,41,21.0
distilroberta-base,distilroberta-base,local,2,1.1,10,42,25.0
distilroberta-base,distilroberta-base,local,2,1.1,10,43,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,44,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,45,14.0
distilroberta-base,distilroberta-base,local,2,1.1,10,46,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,47,25.0
distilroberta-base,distilroberta-base,local,2,1.1,10,48,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,49,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,50,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,51,20.0
distilroberta-base,distilroberta-base,local,2,1.1,10,52,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,53,22.0
distilroberta-base,distilroberta-base,local,2,1.1,10,54,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,55,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,56,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,57,12.0
distilroberta-base,distilroberta-base,local,2,1.1,10,58,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,59,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,60,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,61,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,62,20.0
distilroberta-base,distilroberta-base,local,2,1.1,10,63,24.0
distilroberta-base,distilroberta-base,local,2,1.1,10,64,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,65,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,66,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,67,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,68,23.0
distilroberta-base,distilroberta-base,local,2,1.1,10,69,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,70,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,71,20.0
distilroberta-base,distilroberta-base,local,2,1.1,10,72,16.0
distilroberta-base,distilroberta-base,local,2,1.1,10,73,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,74,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,75,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,76,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,77,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,78,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,79,20.0
distilroberta-base,distilroberta-base,local,2,1.1,10,80,17.0
distilroberta-base,distilroberta-base,local,2,1.1,10,81,21.0
distilroberta-base,distilroberta-base,local,2,1.1,10,82,16.0
distilroberta-base,distilroberta-base,local,2,1.1,10,83,14.0
distilroberta-base,distilroberta-base,local,2,1.1,10,84,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,85,19.0
distilroberta-base,distilroberta-base,local,2,1.1,10,86,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,87,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,88,16.0
distilroberta-base,distilroberta-base,local,2,1.1,10,89,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,90,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,91,21.0
distilroberta-base,distilroberta-base,local,2,1.1,10,92,22.0
distilroberta-base,distilroberta-base,local,2,1.1,10,93,18.0
distilroberta-base,distilroberta-base,local,2,1.1,10,94,21.0
distilroberta-base,distilroberta-base,local,2,1.1,10,95,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,96,12.0
distilroberta-base,distilroberta-base,local,2,1.1,10,97,13.0
distilroberta-base,distilroberta-base,local,2,1.1,10,98,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,99,15.0
distilroberta-base,distilroberta-base,local,2,1.1,10,100,17.0
distilroberta-base,distilroberta-base,local,2,1.1,11,0,1.0
distilroberta-base,distilroberta-base,local,2,1.1,11,1,1.0
distilroberta-base,distilroberta-base,local,2,1.1,11,2,2.0
distilroberta-base,distilroberta-base,local,2,1.1,11,3,1.0
distilroberta-base,distilroberta-base,local,2,1.1,11,4,2.0
distilroberta-base,distilroberta-base,local,2,1.1,11,5,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,6,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,7,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,8,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,9,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,10,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,11,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,12,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,13,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,14,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,15,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,16,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,17,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,18,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,19,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,20,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,21,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,22,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,23,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,24,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,25,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,26,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,27,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,28,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,29,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,30,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,31,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,32,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,33,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,34,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,35,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,36,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,37,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,38,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,39,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,40,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,41,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,42,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,43,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,44,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,45,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,46,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,47,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,48,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,49,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,50,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,51,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,52,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,53,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,54,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,55,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,56,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,57,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,58,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,59,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,60,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,61,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,62,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,63,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,64,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,65,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,66,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,67,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,68,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,69,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,70,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,71,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,72,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,73,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,74,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,75,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,76,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,77,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,78,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,79,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,80,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,81,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,82,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,83,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,84,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,85,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,86,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,87,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,88,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,89,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,90,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,91,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,92,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,93,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,94,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,95,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,96,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,97,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,98,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,99,0.0
distilroberta-base,distilroberta-base,local,2,1.1,11,100,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,0,1.0
distilroberta-base,distilroberta-base,local,2,1.1,12,1,1.0
distilroberta-base,distilroberta-base,local,2,1.1,12,2,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,3,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,4,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,5,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,6,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,7,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,8,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,9,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,10,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,11,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,12,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,13,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,14,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,15,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,16,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,17,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,18,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,19,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,20,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,21,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,22,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,23,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,24,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,25,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,26,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,27,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,28,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,29,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,30,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,31,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,32,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,33,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,34,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,35,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,36,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,37,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,38,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,39,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,40,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,41,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,42,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,43,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,44,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,45,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,46,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,47,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,48,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,49,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,50,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,51,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,52,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,53,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,54,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,55,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,56,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,57,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,58,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,59,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,60,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,61,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,62,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,63,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,64,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,65,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,66,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,67,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,68,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,69,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,70,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,71,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,72,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,73,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,74,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,75,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,76,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,77,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,78,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,79,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,80,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,81,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,82,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,83,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,84,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,85,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,86,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,87,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,88,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,89,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,90,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,91,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,92,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,93,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,94,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,95,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,96,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,97,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,98,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,99,0.0
distilroberta-base,distilroberta-base,local,2,1.1,12,100,0.0
distilroberta-base,distilroberta-base,local,2,1.1,13,0,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,1,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,2,3.0
distilroberta-base,distilroberta-base,local,2,1.1,13,3,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,4,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,5,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,6,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,7,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,8,1.0
distilroberta-base,distilroberta-base,local,2,1.1,13,9,2.0
distilroberta-base,distilroberta-base,local,2,1.1,13,10,3.0
distilroberta-base,distilroberta-base,local,2,1.1,13,11,3.0
distilroberta-base,distilroberta-base,local,2,1.1,13,12,6.0
distilroberta-base,distilroberta-base,local,2,1.1,13,13,8.0
distilroberta-base,distilroberta-base,local,2,1.1,13,14,12.0
distilroberta-base,distilroberta-base,local,2,1.1,13,15,13.0
distilroberta-base,distilroberta-base,local,2,1.1,13,16,11.0
distilroberta-base,distilroberta-base,local,2,1.1,13,17,15.0
distilroberta-base,distilroberta-base,local,2,1.1,13,18,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,19,17.0
distilroberta-base,distilroberta-base,local,2,1.1,13,20,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,21,15.0
distilroberta-base,distilroberta-base,local,2,1.1,13,22,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,23,17.0
distilroberta-base,distilroberta-base,local,2,1.1,13,24,16.0
distilroberta-base,distilroberta-base,local,2,1.1,13,25,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,26,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,27,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,28,18.0
distilroberta-base,distilroberta-base,local,2,1.1,13,29,15.0
distilroberta-base,distilroberta-base,local,2,1.1,13,30,13.0
distilroberta-base,distilroberta-base,local,2,1.1,13,31,18.0
distilroberta-base,distilroberta-base,local,2,1.1,13,32,12.0
distilroberta-base,distilroberta-base,local,2,1.1,13,33,16.0
distilroberta-base,distilroberta-base,local,2,1.1,13,34,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,35,23.0
distilroberta-base,distilroberta-base,local,2,1.1,13,36,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,37,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,38,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,39,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,40,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,41,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,42,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,43,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,44,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,45,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,46,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,47,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,48,23.0
distilroberta-base,distilroberta-base,local,2,1.1,13,49,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,50,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,51,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,52,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,53,26.0
distilroberta-base,distilroberta-base,local,2,1.1,13,54,24.0
distilroberta-base,distilroberta-base,local,2,1.1,13,55,25.0
distilroberta-base,distilroberta-base,local,2,1.1,13,56,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,57,18.0
distilroberta-base,distilroberta-base,local,2,1.1,13,58,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,59,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,60,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,61,23.0
distilroberta-base,distilroberta-base,local,2,1.1,13,62,17.0
distilroberta-base,distilroberta-base,local,2,1.1,13,63,20.0
distilroberta-base,distilroberta-base,local,2,1.1,13,64,17.0
distilroberta-base,distilroberta-base,local,2,1.1,13,65,23.0
distilroberta-base,distilroberta-base,local,2,1.1,13,66,23.0
distilroberta-base,distilroberta-base,local,2,1.1,13,67,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,68,17.0
distilroberta-base,distilroberta-base,local,2,1.1,13,69,19.0
distilroberta-base,distilroberta-base,local,2,1.1,13,70,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,71,21.0
distilroberta-base,distilroberta-base,local,2,1.1,13,72,22.0
distilroberta-base,distilroberta-base,local,2,1.1,13,73,17.0
distilroberta-base,distilroberta-base,local,2,1.1,13,74,23.0
distilroberta-base,distilroberta-base,local,2,1.1,13,75,29.0
